,normalized_Un_MCF7 T_0A,normalized_Un_MCF7 T_3A,normalized_Un_MCF7 T_6A,normalized_Un_MCF7 T_9A,normalized_Un_MCF7 T_12A,normalized_Un_MCF7 T_24A,normalized_Un_MCF7 T_0B,normalized_Un_MCF7 T_3B,normalized_Un_MCF7 T_6B,normalized_Un_MCF7 T_9B,normalized_Un_MCF7 T_12B,normalized_Un_MCF7 T_24B,normalized_Un_MCF7 T_0C,normalized_Un_MCF7 T_3C,normalized_Un_MCF7 T_6C,normalized_Un_MCF7 T_9C,normalized_Un_MCF7 T_12C,normalized_Un_MCF7 T_24C
PIGF,0.308738681565969,0.3799928181324526,0.5739341309301214,0.6554181992032179,0.7357662868548234,0.8110536093182451,0.3153513391097425,0.37741165436660906,0.5000583848206512,0.6414527817726631,0.6817737197007501,0.7959550568883446,0.31910698512261004,0.39829878836817534,0.4796708302192178,0.642630296353486,0.7018449615495964,1.0
ENSG00000228925,0.72934250014229,0.7663259366673106,1.0,0.8425296729121071,0.7681572930086757,0.8062518814852467,0.6930337705809841,0.7166380513542528,0.9616799431665525,0.8238661038186655,0.7253000159030417,0.8136672718445327,0.6940266296608744,0.6982776380689887,0.977151226409116,0.7985652870841641,0.7785062326367738,0.8985926506626352
MCFD2,0.42680309022928525,0.7171888908852003,0.9916837141383733,0.9982789809100456,0.7765920811037589,0.805839109553829,0.5049230446481361,0.8606174341434614,1.0,0.8935701449828973,0.7992775237335827,0.6807677146396768,0.5285837123633138,0.7137800824207359,0.8440511315997593,0.8399797561808302,0.8495783169460445,0.8785132936318545
TTC7A,0.5592333173710851,0.6870664097865473,0.8669874645474033,0.950417805957868,0.6526437004144825,0.44594808603868624,0.7269351385400246,0.8351964269544148,1.0,0.7923375792525399,0.669606346524499,0.5052564178936759,0.6029850486464798,0.8159423868445459,0.7829885640530347,0.7602776139630655,0.5861559388233335,0.3701582998274182
ENSG00000273269,0.9300010252857098,0.9658623082165442,0.9573718755433153,0.9193846666881176,0.9382753836547325,0.604735976132888,0.8952622823926204,0.9754501534493167,0.9244357271164799,0.9951600650077862,0.9183821714308478,0.6400349488857923,0.8991237697833895,1.0,0.9016243746733545,0.9645611521040037,0.9137389000323983,0.6303449668766498
CALM2,0.8122275051444748,0.5438628754958372,0.9733775113220567,1.0,0.9410931260915815,0.6000528572949215,0.9576799720397684,0.6539269297226374,0.7706911148360299,0.9175129417416231,0.9001619625428907,0.57806286129246,0.7945094472670159,0.6875083417134904,0.7831393220435562,0.9412512451414694,0.8927527716279711,0.5798700486945103
EPCAM,0.8508198963310015,0.7920642646684495,1.0,0.9191074858121023,0.9660987650199678,0.908273092134265,0.754113513929973,0.9884418104909156,0.9867840835798696,0.8618869675163522,0.8049880051382947,0.9308503586269292,0.9271368815700759,0.9997945798109414,0.9075069683898075,0.9743542311126674,0.8906294006683473,0.9305554814010822
MSH2,0.9042567077343422,0.8713157260304731,0.8628253401912673,0.7499993920225182,0.7305124343130228,0.5498330001507702,1.0,0.8842868358572193,0.939299590192487,0.7670014379791692,0.6878702193718006,0.6307174437448896,0.8802033856184965,0.9145332891969826,0.9205367139417492,0.737966545835783,0.6754042136565199,0.5429356537520496
KCNK12,0.8201515811743365,0.5826009156879697,0.8173882324217113,0.6846191344450894,0.8780594306037561,0.7445888978558753,0.6468454156334884,0.5856158593526017,0.7516411680323047,0.7166427522518017,0.8548841072064347,1.0,0.8064612153859684,0.7837777809817564,0.6209115143908923,0.5808414892953808,0.8128901876145768,0.6979640439671346
MSH6,0.8989522342935266,0.726864794378155,0.7262374295509814,0.7471036414741687,0.6855801218850395,0.8997165555987674,1.0,0.6198733117935206,0.8147429977099515,0.713565416471925,0.7861947089216342,0.7799460154021772,0.9265541382763318,0.8825908808527921,0.5688338437447873,0.7260104375945465,0.7202136397477416,0.8126010176215315
FBXO11,0.846675460519775,0.9632439290385069,0.5807250764465671,0.5151053692416533,0.46362759086884703,0.5516195398087091,0.8255385012770499,0.9591634901794348,0.6022965554063088,0.5409811046058953,0.46991992851583075,0.5867163677008927,0.8217272700480722,1.0,0.611665086241431,0.5298324453308205,0.46843905050829365,0.4568483173849816
ENSG00000233230,0.764010714784312,0.5375273233992494,0.7089236586710399,0.6036511269271679,0.841614512400568,0.8610460565924234,0.6925615442469342,0.5669752622013701,0.918587774012073,0.7961672327885133,0.8721040160959513,0.8342734951020159,0.7557359144656358,0.4093134907735354,0.8833882797585754,0.7158606851388001,1.0,0.7388490188406017
FOXN2,0.44491478838774234,0.6780857067004963,0.8145403060901999,0.8231008293268652,0.9160409636096256,0.7807073800313545,0.5418306966827869,0.6443331503474872,0.8662605917733222,0.830240588779875,0.8262628969331829,0.8082200001718723,0.3920306423974209,0.72218544946743,0.7281499944276787,1.0,0.781264111998878,0.9094559690718038
PPP1R21,0.43194373003084535,0.6005933995777306,0.8416789965986979,1.0,0.820189798021836,0.8491588522010298,0.4648493476873199,0.5691965856415433,0.815589816807421,0.7228320427390069,0.9009190373642052,0.7868266902571213,0.4726199187481264,0.5468317905532183,0.8033929251998552,0.8280298802027473,0.7448841803732692,0.8438806502553029
STON1-GTF2A1L,0.4302086219837652,0.5187191295623877,0.49898689963834075,0.5228297580489392,0.5338587863419308,1.0,0.551364567338681,0.4732285574240721,0.4486539381793914,0.4874130131942993,0.5122421695304066,0.8825160555091291,0.5721271836548962,0.43967944202974757,0.4614050807694555,0.48132809696308515,0.5498311595135956,0.6813814964071128
ASB3,0.7900569271145201,0.8763730097836009,0.9845109605759909,0.8592714488716306,0.8270703724631203,0.8714121455251924,0.8088515296485025,0.8460108147953602,0.9454267274122584,0.8750712275236912,0.8077529704963071,0.895757715128002,0.7912089513002153,0.8788724581999939,0.9026862794994902,0.9201420112238652,0.8573766099083593,1.0
ERLEC1,0.32534068692949936,0.8301650974831893,0.9274511121455828,0.6262250434047563,0.6982067983183364,0.716517683375069,0.2950819180178628,0.711981014229681,0.8744422471164174,0.6576996421119444,0.5916313708209882,0.7880066233174801,0.3854652594982606,0.773824916217226,1.0,0.7103500422559137,0.510844860814682,0.9044449204840682
GPR75,0.6733788235418621,0.6760315308466113,0.9201680616764711,0.7626577751475717,0.5753421537185229,0.511637612008314,0.7182736691155136,0.8455274225719412,1.0,0.6797835945289145,0.5130122799093948,0.46981640728621676,0.7399010250641638,0.7384591579051302,0.7488127255275607,0.6811600543819335,0.5804626836926141,0.6356869947585635
PSME4,0.9555378064716396,0.5879154515965086,0.6829789391820751,0.7831956048304088,0.5101610341766283,0.5285259497802862,1.0,0.644164685854079,0.6829207165409145,0.5515027904196629,0.6033484507185328,0.5976760226723206,0.9486220037819543,0.6214558486771136,0.5615688462839165,0.514603508111924,0.5032548724945399,0.6537586590451202
ACYP2,0.47730605836671836,0.7526724427259203,0.8538790561096267,0.9176200625552045,0.9631573865965822,0.8935069679078183,0.6173085424955163,0.6393163631786392,0.8133833855531158,0.8755884996342765,0.9521627126917073,0.8985524156731757,0.669580223266571,0.6764750904135096,0.6816723627692326,0.7603023364311844,0.9349768186269029,1.0
SPTBN1,0.8460424410245209,0.6676441293549789,0.8722674391220991,1.0,0.7587364081107043,0.522152820183192,0.8613169174775847,0.6577490006184176,0.8336174485602648,0.8162355897940462,0.8779950588912139,0.6362665996314676,0.8416613432472542,0.5967650414575247,0.7320144998329977,0.8222758021963894,0.7250636011708478,0.5914266334756141
EML6,0.6350595462270624,0.6527200987484522,0.9749743098640983,0.6548468287208092,0.7079937253331385,0.512388364190278,0.764957704872029,0.5615252359353889,1.0,0.6356248901124595,0.5949250352472516,0.5633318682262823,0.9029060401645065,0.9268935637154047,0.819955313854443,0.537098617593111,0.46801193869564933,0.6419859146432105
RTN4,0.8341852550248641,0.944878281762608,0.970105857414176,0.981110236642211,1.0,0.9519103973805835,0.8708936076541478,0.9608131572595076,0.9495508329614457,0.9494749931430948,0.982508638562053,0.8521840522161706,0.8801366434180761,0.8656810305035243,0.9867806553886991,0.9654634805053139,0.9961879579437738,0.8837582412793658
RPS27A,0.8616045408073821,0.7338528150558793,0.6745618652894197,0.547348997643424,0.6918294220292365,0.5993107026553537,0.8645919722851161,0.8978808683503884,0.6356192433029078,0.6747065625282515,0.7383357058820815,0.5909304637445206,1.0,0.8748543165554902,0.5544501329276874,0.6499592941743104,0.5983451204100371,0.5804826746215923
MTIF2,0.9099227663889435,0.6734188536150555,0.823553245110813,0.7485685505750985,0.6656579701079094,0.5687827498543073,1.0,0.8281929650293925,0.6038683394791405,0.6494991716493683,0.6480126165726288,0.7329198585911636,0.8129791197696223,0.7761168064926848,0.7588912691842221,0.7835518221221638,0.822496081022841,0.7306356690745575
CFAP36,0.6920582497843606,0.8327538813416961,1.0,0.8594485101265789,0.9993660096041826,0.9287399717310127,0.6265058332478458,0.9584592074975706,0.8536673319771177,0.8506571698939893,0.9484396853119484,0.9526411925392939,0.6569818139067488,0.8386880084556679,0.8738341227701896,0.956898373552017,0.8141702251134434,0.9410464944882483
PPP4R3B,0.7879678298668779,0.8248784424358245,0.8530123078081986,0.7443079424992365,0.7396441093544783,0.717563024632593,0.9045730638244953,0.9485393776028782,0.7592215364168868,0.6644031357790661,0.6643707042420256,0.648295787184697,0.8950591564517851,1.0,0.6949394840480799,0.6649089210432796,0.7331880111163356,0.795859478953044
PNPT1,0.632420670932627,0.7663266782439826,0.7321136299747678,0.7124379372765395,0.6089392345412291,0.7894762218838344,0.6746556921301377,1.0,0.6222788665486229,0.6139451640807646,0.7349424614191629,0.683041611001109,0.7202143284940913,0.9740998247123996,0.8136598213287525,0.6697665560096056,0.6367376441644526,0.7041211616084956
EFEMP1,0.8277735688979171,0.6781686209146855,1.0,0.7546013525782009,0.5516979589483232,0.41406211344963834,0.8799374284267636,0.7438582240403225,0.9434492505099585,0.6492135599473824,0.5938802108786064,0.3113272792309595,0.9502921483425557,0.7356491959882574,0.7629170794116454,0.888307363949471,0.49940111710255186,0.512172944701685
VRK2,0.848829105734132,0.9005475864179852,0.747092307345708,0.6843525965749614,0.648747778005113,0.7208653103475946,0.8505784645812758,0.8682794753281228,0.7133305262753673,0.6753193243663033,0.7045046516340912,0.7787801162782971,0.8962139416260272,1.0,0.7543986303630424,0.6117677046250753,0.6427451855041609,0.7401043633174961
FANCL,0.7573589468492018,0.8393442394640189,0.6325339050482456,0.5353488007980524,0.5001375917462244,0.433066250404551,0.7881121351211928,0.9275743616100828,0.6576043724188418,0.5243381026768764,0.5433072537716419,0.44040972582702614,0.6670864669234533,1.0,0.6508560012573378,0.5458483799774905,0.4994325962289789,0.4138482115105302
PAPOLG,0.6100862585104162,0.42721470118028293,0.9103460362979655,0.7141083140100398,0.8593816858332407,0.8292675682720807,0.6047123662961443,0.6014067555749927,0.8535360148281729,1.0,0.982837775658071,0.9071520615553893,0.6530616781744287,0.8456544947252153,0.8388694513492341,0.7982995610192118,0.7405882617880054,0.916776050518337
PUS10,0.7860659516258341,0.8545369931750904,0.7036730327791063,0.6131146227334789,0.7209229010773535,0.6857225935990552,0.7153412512618448,0.8699218910117911,0.6119602392105962,0.6629039760050204,0.6668773884695194,0.721818778905738,0.701059740854049,1.0,0.7156535139463556,0.7510005146434059,0.6292781998988747,0.710408983462749
PEX13,0.7523637869170304,0.5859412054132164,0.7093764466141512,0.8477558077924785,0.9114858529808857,0.9064707966832664,0.6424315645738221,0.5311243632561001,0.6855372346060294,0.8746449775441532,0.8459127962540058,0.8975027049072022,0.7209283998974428,0.531032945974605,0.7170421551770702,0.8150210651894892,0.8507845932529161,1.0
SANBR,0.6004357554107354,0.6364188651896252,1.0,0.7334477736780577,0.7646533711023756,0.614882238472713,0.5901257786126585,0.6233094353796701,0.7770319681573474,0.7067473133634088,0.8165852899580838,0.6903993744225755,0.628532973499903,0.6642912239773963,0.8860646113133417,0.8243036795213167,0.6223457868524036,0.6603457687037536
ENSG00000274769,0.5930752745141148,0.5600584088111938,0.7041640550835188,0.9074678262504019,0.8770132037453144,0.8381957597721291,0.4688303562495738,0.46187282794184736,0.7373070111927434,0.9001645680281214,0.9691645291406998,0.8851551121242057,0.5245802826638115,0.4936404164499734,0.7270887566361927,0.8250559488032121,1.0,0.9307432989434742
C2orf74,0.3513403785646924,0.4137729103988242,0.63799389824721,0.8531286192093133,0.544365543607819,0.7488178003183429,0.254752004028203,0.3444799172662363,0.7671923646122836,0.6979228717842073,0.835852298122925,1.0,0.36831247020905944,0.5812591648065141,0.6967195345792706,0.6993360609538878,0.8194335761216912,0.776427975707231
AHSA2P,0.4459469801459042,0.750272755896994,1.0,0.6459683332886312,0.683598160627922,0.6282321721304855,0.5150097259071732,0.6712662449982987,0.8772856336402071,0.723192512973491,0.7508830252488127,0.694367186919257,0.4636630272859124,0.7102819823334898,0.7990167956213535,0.8869983345301524,0.6862611237135184,0.8328115537611195
USP34,0.7080706298981225,0.7396411375498487,1.0,0.9329474703801982,0.8525259209005658,0.8908719656775478,0.7173171888830651,0.7503692055873051,0.9695261113346636,0.7859497897616076,0.7660519019703274,0.8265304959741634,0.7893339334504665,0.7092911337531421,0.8266802175954625,0.8176849384447716,0.8276843075744393,0.8686633643618886
USP34-DT,0.9869691369853987,0.761682588385457,0.9701559457679472,0.9806851684221455,0.9030984012510606,0.7428129230690333,0.9675570367212588,0.7729739996698678,0.9507183502376871,1.0,0.8781740793969168,0.8078055250632645,0.9719174847394625,0.7950552105476032,0.9075591678366927,0.9653491727830917,0.9011386598676031,0.823159984852355
XPO1,0.7026949427285171,0.6434245735396791,1.0,0.9136129981891012,0.7915780442549933,0.6823163620463882,0.7866642819090779,0.6183495292615651,0.9070412079657751,0.7679848854523138,0.8006984166125957,0.7163677036810124,0.7501221096128118,0.685270107080112,0.7600227441881964,0.817206437806753,0.7678177117852565,0.6655560195809018
FAM161A,0.3707263195182657,0.619695569942727,0.8932800339002109,0.7768864649824146,0.6721726142299739,0.3537919657504299,0.5376169583985816,0.6542771722282881,1.0,0.6583257790450474,0.579926925114968,0.5337954708800717,0.47364876225698377,0.5733314850957887,0.7098120627396671,0.8060393976852883,0.7860432175004151,0.35620391947678137
CCT4,0.805482088706443,0.5797090186567433,1.0,0.6888535689512159,0.6369661556023891,0.6272539559455073,0.9264437764968687,0.715040594219641,0.8177441732005417,0.6233023398301647,0.7071959604580142,0.5109645504665351,0.8861720898903761,0.7056123084011935,0.9655256809508971,0.7434086780634712,0.6582890704039827,0.695000592782209
ENSG00000236498,0.9839311741339011,0.8704181682078476,0.9413122462643043,0.9832504085373415,0.9349435862990305,0.8295969071232782,0.980074522525614,0.8824881638525999,0.915551055001157,1.0,0.9015237742917236,0.8435008957435726,0.9796437860383875,0.9126172239200591,0.9227942634911074,0.984947694784798,0.9408311847247227,0.8570060891465616
COMMD1,0.7255182782447315,0.8030816537369543,1.0,0.9647939055126339,0.8143661717351641,0.8796598547535234,0.7551283608062154,0.7760338637909515,0.9984970309765037,0.8137988534489162,0.9772988877977802,0.818964446292874,0.7770601747836864,0.7470154496601789,0.8404093721701958,0.8430464076923337,0.8295337959371163,0.7085255029010233
EHBP1,0.7909580451079584,0.7371077695549964,0.8413580635564504,1.0,0.9102313198791386,0.8105102257943039,0.8747052007938553,0.6146112068363474,0.8695375004491915,0.7219468971180192,0.8859436544292948,0.8710240394648607,0.7508689497756575,0.6057986615848274,0.6597323943013204,0.8226826680064817,0.7270869824815466,0.935538981085265
WDPCP,0.9075228179092104,0.9497336022534961,0.956080034700218,0.9441679001814107,0.9555619810200967,0.9687033593448932,0.9565420966828087,0.9635047708794863,0.9713801847766717,1.0,0.9535658407898284,0.9942397864491764,0.9150030152090005,0.9897894869734244,0.9461733969436324,0.9882991079555684,0.964600786702623,0.9351951107925666
MDH1,0.6007287558757718,0.8401291020110918,0.8670895824142326,0.8732472912042383,0.8697060592664737,0.7117000858540381,0.7008126149959065,0.8723723752118243,0.8720958346051119,0.7784720945333573,0.8007737716328475,0.8271113867622947,0.6143049367320661,1.0,0.8533689975047937,0.8395720758579046,0.7814757180139515,0.8408096366997372
UGP2,0.7832865456738008,0.5490923262217587,0.8378500185331126,1.0,0.8671798385335037,0.7264462025364298,0.7170548448368232,0.8389394730678242,0.7704570993153306,0.8091358685391954,0.7724947611245481,0.6485312185391346,0.6723568028805105,0.7901336973640471,0.8697364586156803,0.8055434457563466,0.6639848738983035,0.7869479708244597
VPS54,0.6482236024598723,0.541000439309017,0.8398689342404212,1.0,0.7041761094858525,0.8707674934067586,0.7487562169243459,0.7943074157524093,0.7570705904242463,0.7286344052176387,0.8095824428524787,0.9589907036748364,0.8552737388754307,0.7511741964967893,0.6167222161093004,0.8188682245583313,0.8610835417291682,0.9121774621568968
AFTPH,0.32870854072755135,0.6948297588428998,0.9443512110086575,0.6779009834517756,0.869949723113741,0.8768672031326371,0.5085272084039155,0.6097065708833684,0.8390259041498233,0.6330520011873919,0.928139356947425,0.8136619985822441,0.35521766240342484,0.6577941883351448,0.8620596494197788,0.7801124201305134,0.784817639304305,1.0
SERTAD2,0.8093544769974393,0.6778135198508287,0.9151049994185863,0.9273027417867122,0.9006348309215895,0.7094490912278276,0.5744968620151378,0.5685349086838613,0.6982643261232592,0.6880297870047973,0.8721833799886024,0.765464086415842,0.6210195190813749,0.8221588330989903,0.7434546624946112,0.9219900086267773,0.7881151924106254,1.0
SLC1A4,0.41439131933451184,0.721874581491547,1.0,0.756682373621009,0.652871229509355,0.4171579049520654,0.408532903158642,0.8816703304183259,0.9109703989899777,0.5960713607122435,0.6279748024243742,0.4391169437526765,0.4296012791392837,0.7700253266419141,0.8601236480968051,0.729399756188081,0.6525622565582532,0.6685743764134578
CEP68,0.6292665640054685,0.3981954960506413,0.5388681727268282,0.6004499637033134,0.5662891806770426,0.6483251650638177,1.0,0.49100491276276237,0.6638151964948293,0.5871266321497067,0.6641989782268977,0.6044581619366873,0.7058162406281469,0.5759279476751271,0.3882290983558173,0.5171232239708524,0.5658821455160826,0.7273445174120595
RAB1A,0.6279282898675778,0.8534713159485432,0.7275844138357797,0.7928268970727538,0.8814059339185099,0.8774877601956573,0.6856223312334727,1.0,0.6376494644772367,0.7487854223043853,0.8426538618843203,0.8909238404362292,0.681485266797577,0.9580835550822204,0.6555059941651076,0.733887098313667,0.8595635571828674,0.9210644430168874
ENSG00000273763,0.9526151293226032,0.9793054873213819,0.8841015358321994,0.9076193183989791,0.9222799724022906,0.9467289081853952,1.0,0.9951744645402126,0.9545865947267781,0.9349086431982778,0.9260097730589913,0.968036028233403,0.9270689970061193,0.9929443175207378,0.9096905295730977,0.8997398800195849,0.9170382811902262,0.9860006960050595
ACTR2,0.8804546500570136,0.7921733284205568,0.9768139880925383,0.8853317673644779,0.9221285295492779,0.8520659062449206,0.9316252368207598,0.8177936901210769,0.8383605317298948,0.7500592555492175,1.0,0.9763921195680575,0.8663747523904828,0.7865320724221018,0.7535083868676009,0.8773522928184685,0.7608311494805755,0.8307268731369916
SPRED2,0.38729589850956003,0.4466152081295886,0.8560015411287512,0.8652872006229838,0.8122024403269519,0.47342764252226194,0.5154577305635101,0.5101084673437147,1.0,0.6361440854484713,0.7295667039849948,0.6449218465774358,0.32366730371098174,0.4273078594437651,0.7140880390212313,0.723835142126344,0.6054742534802393,0.6809360067106341
ETAA1,0.32669112395706057,0.9950263683390013,1.0,0.7782863610457693,0.7483057681670344,0.622103077768237,0.22656138745291768,0.9724229820249743,0.717708846328045,0.6306490006217212,0.4893821249923011,0.6431565988015185,0.34321057890420625,0.7787115879485457,0.8357973695180423,0.737895094537764,0.6170392493083517,0.6822678165807753
C1D,0.7070532266941567,0.8326952700719876,0.8157749129867184,0.8250157649946562,0.8651796737101017,1.0,0.7043947774287495,0.9388022830404634,0.8705532837150575,0.8246302193006628,0.9868885834989483,0.9077809674552841,0.6141181696112188,0.726076142801418,0.8184275334447091,0.8125171545064925,0.8560936009202512,0.8590277197617813
DNAAF10,0.6315058881389649,0.743723309961484,0.9214209290163998,0.7833064196008661,0.8885427301179334,0.6769000757577186,0.8445406405203617,0.7343951117854641,0.8290843053473768,0.7514638790087306,0.8414145457570709,0.6175276007053674,0.650618529051203,1.0,0.6790315857273523,0.781946460716714,0.8822962516305026,0.745122845833737
ENSG00000273398,0.9559037526717324,0.9974712212591458,0.8744477162406259,0.8160752294281851,0.8407299266516606,0.8608324788715676,1.0,0.9911383035093373,0.8984307051071203,0.8474637738759253,0.8299180405042772,0.8981583168831189,0.9959197133341373,0.9947101602416912,0.9165588167332435,0.8519711015221949,0.8577581995191147,0.9163633628933635
PNO1,0.7687897768648269,0.7997720231759725,0.6796717820486563,0.924867820733553,0.7463758932990642,0.9097537018183739,0.9549805704345629,0.8567942970830418,0.7780637327106152,0.7053513227968312,0.7378558324331238,0.7847350741271284,0.7677298642804196,1.0,0.7605153760146348,0.7176530850577842,0.7720092201766898,0.8141830120329615
PPP3R1,0.7180098745677832,0.7368790361086287,0.8883194565916128,0.936054052046328,0.8647941132042453,0.7485125433360312,0.8797677151828169,0.748240403952559,0.8321832571033945,0.7034234469140331,1.0,0.6601441357870069,0.7291728519189199,0.8062451307500689,0.782759768645562,0.8763570438736151,0.7640903910739606,0.73833948950118
ANTXR1,0.5970072766160608,0.6871149420752852,0.6903536358335873,0.7135467035061496,0.845830189873102,0.7894305799025625,0.5618140933905886,0.5608715272672806,0.8239213774885442,0.7469234319244131,0.8772981867236568,1.0,0.7303026753044951,0.7866397760088156,0.7046714088204619,0.7470697249193212,0.8472376603306857,0.9699406432594923
GFPT1,0.3922719137242791,0.6673014157769149,0.9200811358251805,1.0,0.645861067543412,0.4835397849339344,0.36094446122123236,0.70213094071513,0.9436978251800611,0.5388373695044152,0.8806736657380432,0.8030780676996427,0.21025115405790296,0.5588408646052042,0.6582989947234107,0.7758042816273002,0.6326507562536644,0.5733849590461891
AAK1,0.4916576014262573,0.44090836836709035,0.6982631255603503,1.0,0.8942612022617925,0.7917557904830373,0.5603033206166804,0.5264595662545039,0.7678234269668726,0.7154549715315316,0.9569645821304668,0.9926286918674654,0.5588511703208593,0.5330742888458541,0.7362420254328084,0.7065231550819784,0.7115447206798564,0.877764565651753
ANXA4,0.5841740758417072,0.6194462445303406,0.7293148874798906,0.9162575357956526,0.8966320094508266,0.955706753560687,0.7864223711140552,0.7047889158590361,0.8199334035753916,0.8040066237302672,0.8592621447295119,0.8828767349013071,0.6318975080430616,0.5814378566003049,0.6927048798354348,0.7670349800164167,0.831198822929073,1.0
GMCL1,0.9223889430509931,0.6780699540641981,0.9094886503644077,0.8299659643442682,0.7204802512100432,0.5851548317778911,0.9800115308071711,1.0,0.7544546408343267,0.5152754055677846,0.5579337063537436,0.7440274691262081,0.8174008348980253,0.9563412803885932,0.8655513915665558,0.6469617731995081,0.6242946578566567,0.6708076235868861
MXD1,0.8253513379988584,0.85613397542936,1.0,0.9570726425464714,0.8374582054115404,0.738597283450706,0.8739129324682542,0.8088319060055016,0.915178619329074,0.9071052026960653,0.890213352668363,0.8094905224748005,0.8158117279368979,0.8481602494923437,0.8716742041396434,0.9926330545262279,0.8430188382919318,0.8252864005615717
C2orf42,0.6691419415027994,0.7020397524973034,0.9308239273200256,0.839804137188913,0.842847310018052,0.8919463721893287,0.6817138155954959,0.7507856485435944,0.8050886713831995,0.826342593402361,0.7709165506185021,0.9096998437613291,0.6942210331314334,0.7330958648271106,0.8115156591103795,0.851043471965002,0.7723246189936358,1.0
TIA1,0.3145706352522625,0.6367702790949887,0.9289493339887787,0.826008708576243,0.8011312660322354,0.8595789697397785,0.3772113484934143,0.7085315194515148,0.7505568023514193,0.7680376728286814,0.7328934705074197,0.8759494368285202,0.3774134621046115,0.6775865792306194,0.7590614321220494,0.7794012694896593,0.74156504577674,1.0
PCYOX1,0.7838399430972615,0.8600744227176939,0.9255193561660513,0.8272403063939134,0.8463488207046734,0.8232909221457813,0.8511064622446483,0.8695838048742419,0.9018727074436369,0.876525752474631,0.8358424058224105,0.896153076779522,0.8665388638344763,0.8701919356566737,0.8999481006941326,0.8600475274270454,0.8046106266703826,1.0
SNRPG,0.5204870663849405,0.8007352635905737,1.0,0.7011004494911884,0.8242174583543812,0.554885268785302,0.5380917515080642,0.9691553849594724,0.8728860604056345,0.6912595983126073,0.6679537397191577,0.4916126397115068,0.4619114965489097,0.9410334892844712,0.7107005043486994,0.8413078919404302,0.7140115089966084,0.572634867107739
VAX2,1.0,0.56943646337417,0.8803130456643989,0.9442840228768921,0.9058976186977483,0.9319487812299841,0.7886900793476503,0.7348163747205719,0.8386759264750533,0.7997427922788688,0.8474481675950274,0.904959228562378,0.6919112167111019,0.7637031295474187,0.7221275596793005,0.8867143333395827,0.7383437865289834,0.9346654509113766
ATP6V1B1,0.9914364142619587,0.41352954082871174,0.6819778641186577,0.8199920428451581,0.8337716485008465,0.9776870252604614,0.8063715662396771,0.5901318020672277,0.6682453997425783,0.7612334233485606,0.8346875382352468,0.9969911074784514,0.8075779118977778,0.6793463640811167,0.5691943747290874,1.0,0.7240641671196653,0.9023229810790838
ENSG00000258881,0.9473032285551539,0.9736470549269862,0.9449519914602988,0.9858180266228617,0.9185700581657462,0.8981580365313769,0.944913990635336,0.9392443259151614,0.9398131760690158,0.9912148898341349,0.9556462637319603,0.8906080890338249,0.957133441894527,0.9430015231287273,0.959987534256574,1.0,0.9725912604528828,0.8967568945527173
TEX261,0.3164689878945472,0.7857023027032412,1.0,0.7496760553467404,0.8303848908862105,0.8518944593380521,0.3845126815377405,0.9670967215600489,0.9451079165621912,0.8539065326319416,0.6999302485355002,0.7014088294673799,0.34744774654499894,0.8201126221943165,0.8702905942918028,0.8769188080014009,0.8245472635201976,0.7388127813429344
NAGK,0.1516600071071892,0.6494898483884425,1.0,0.7534935453564076,0.8876573130541675,0.584630984064713,0.3425274005214436,0.7878322835241226,0.9195644593578076,0.6431992294898151,0.6546611279834531,0.715588074650265,0.3780438913900063,0.676358066759353,0.7598805935234397,0.7722120846579499,0.8307006013076617,0.8076368232487866
MCEE,0.3095278964662671,0.6265366731181704,1.0,0.7181374815369572,0.7809141790070154,0.6677022562433957,0.34329597359666,0.7644000433881148,0.7510578830356963,0.7265120511525273,0.7719998552782483,0.6727277208596941,0.41257146029531805,0.7656914144631706,0.7791606891303573,0.8355980264725388,0.7364411899074966,0.7490833327354971
MPHOSPH10,0.9541578524998695,0.737153712970285,0.8015465709095067,0.7320124107344476,0.6474626303416673,0.6925211298664944,0.8488592909452889,0.7795554825987867,0.8586529125930007,0.726452983701868,0.7094770520169231,0.681433327561249,1.0,0.8340304413187467,0.784775746743065,0.7608616770057253,0.6606033254270439,0.7502933958389246
ZNF638,0.8218983376060119,0.7439126682262243,0.9154855237810958,0.9965125127707193,0.8249784308863984,0.9421763358530294,0.8677437099235142,0.7323904671397096,0.9717365314432487,0.8925823148782204,0.8611438233565736,1.0,0.8142430054908549,0.7695205949048265,0.9170103302409289,0.8838395718744877,0.8549517940356732,0.8965385775261856
EXOC6B,0.4638094245604701,0.39725636123174196,0.6879361223786058,1.0,0.7294467497158487,0.665275993957413,0.4346866637023227,0.5602318656813505,0.64759216788968,0.6856552394326662,0.8854257480182289,0.8972540933974269,0.4343174378855471,0.4734603031279171,0.6320445071927615,0.7004725615272579,0.5971739735433189,0.7296160653139016
SPR,0.47403053556899905,0.6202943112430674,0.7127227678289251,0.8418229998299966,0.8477557932383607,0.6492452902120253,0.7009934638333557,0.6083379959607911,0.8651207752051995,0.7617152166544774,0.9977124480468185,0.806437161936199,0.5616337296380001,0.528508442564801,0.711766619553056,1.0,0.9231818130775733,0.6275246186595446
